"","Category","Term","Count","X.","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"1371","GOTERM_BP_FAT","GO:0009725~response to hormone","123","5.347826087","1.31E-04","RNASEL, THRA, EDN1, CNOT3, CBX3, REST, TGFB2, EIF4EBP1, DDX17, GATA6, CTGF, GATA4, H2AFZ, RARA, ROBO2, OGT, LOX, CCNA2, PITX2, SOCS2, PTPRF, SKP2, MED14, ARID1A, HNRNPU, HHEX, GRB10, JUN, PIAS2, RAB13, AKAP8, COL1A1, HMGB1, HMGB2, CAV1, TFAP4, SESN2, MDK, PXN, SRC, NR2C1, TCF21, VDR, TRIM68, NR1H4, ACACA, ITGA2, ITGA3, BRCA1, ABCG2, EPHA3, SREBF2, SRSF3, SRSF5, CDKN1B, SFRP1, HDAC1, UCP2, SRSF6, NEDD4, SMARCC1, H3F3A, CACNA1H, H3F3B, BMP7, PARP1, LEPR, BCAR1, AKT1, PRMT2, CSK, NR2F2, MYC, DHCR24, MT3, EGR1, CDC6, RBBP4, PRKCI, UBE2I, HMGA2, MMP14, CDK4, SLIT2, CDK2, INHBA, CCND1, SDC1, CAPN10, CCND3, BTG1, NCOA5, NCOA6, SORT1, NGFR, STEAP2, TNC, KIT, ZFP36L1, IGF1R, TYMS, PTK2B, BCL2, MSI1, PTN, CAMK2A, TXNIP, NUCKS1, FADS1, IGF1, IGF2, SPARC, PCK2, ANXA5, ANXA2, YWHAH, SOST, MED30, SP1, TBL1X, IGFBP2, NR5A2, IGFBP5","1928","822","17911","1.390100176","0.680737115","0.002500685","0.262652273","No"
"1372","GOTERM_BP_FAT","GO:0071310~cellular response to organic substance","277","12.04347826","1.56E-04","EDN1, AQP4, POSTN, REST, DDX17, ATP2B4, DDX11, CTGF, GAB1, CREB3L2, H2AFZ, CREB3L1, RARA, OGT, CCNA2, MAP2K6, PTPRK, PTPRF, PIM1, SKP2, MED14, CTDSPL2, GRB10, KRT18, JUN, CX3CR1, ROR2, TGIF1, PIAS2, RAB13, TGFB1I1, MAPK7, ADAMTS3, DBN1, UNC13B, EIF2AK4, ERBB4, GNAI1, ERBB2, PXN, TCF21, PFN1, NR1H4, KLF5, DNMT3A, KLF10, SMAD6, KLF11, CREBBP, ACACA, GAS1, SEPN1, SMAD1, ABCG2, EPHA3, SRSF3, NOTCH2, SRSF5, SFRP1, RNF4, SFRP2, DCP1A, RBMXL1, PARP1, BMP7, ENY2, LDLR, NPNT, BCAR1, EZH2, GLI2, ACTR3, EDNRB, CHST11, NR2F2, MYC, FANCB, CDC6, ARHGEF2, ZCCHC11, SLIT2, RAD51, INHBA, NCK2, CCND1, CCND3, SORT1, FOXC1, SERP1, COL3A1, PML, FKBP1A, KIT, EDEM2, MIF, ZFP36L1, EZR, FAT4, PTK2B, BCL2, MEG3, FASN, COL6A1, SNRNP70, THBS1, FLRT3, FLRT2, NUCKS1, PDK3, FZD1, IGF1, IGF2, SNAI2, PCK2, CPT1A, ZFP105, YWHAH, SOST, CSNK1E, PLSCR3, RAB34, NEUROD1, CMA1, PTCH1, NR5A2, TJP2, BMP10, RNASEL, THRA, HMGCR, RBM3, DTYMK, CNOT3, GRIK5, IQGAP3, CBX3, TLR5, FGF12, TGFB2, WNT2, KDM1A, EIF4EBP1, MYOCD, ROBO1, GATA6, GATA4, ROBO2, SPON2, SOCS2, PDXP, ARID1A, HNRNPU, HHEX, HIF1A, TRIM33, COL1A2, COL1A1, AKAP8, EDA, HMGB2, CAV1, BLM, TFAP4, SNX6, BEX1, SOX4, GIPC1, SESN2, SOX9, LIN28B, SRC, NR2C1, VDR, PEG10, TRIM68, NPM1, RPL3, HNRNPD, FN1, TRP53, EEF1A1, ITGA2, ITGA3, TEAD2, RBMX, BRCA1, CTR9, ATP7A, CDKN1C, HDAC2, CDKN1B, HDAC1, NEDD4, UCP2, SMARCC1, ITGA8, CACNA1H, DNMT1, ABL1, PHPT1, HDAC6, E2F1, LEPR, DUOX2, CLDN5, DICER1, AKT1, SPRY2, CASP3, MCM7, PRMT2, GPC3, DGCR8, CXCR4, PAK4, LTF, RANBP1, ZYX, CSK, TUBA1B, KDM5B, MT3, EGR1, DDC, SOX11, PRKCI, UBE2I, CDK6, MCM2, HMGA2, KIDINS220, CDK4, CDK2, IFNAR1, PRKD1, SMO, CAPN10, NCOA5, KHSRP, NGFR, SHCBP1, NDN, RTN4RL1, TNC, CD109, HCFC1, PLVAP, PRDM16, TRAIP, TCF7L2, STUB1, CDH5, VCAM1, ALDH1A2, IGF1R, CEP57, PTN, ADAMTS12, FBN2, CAMK2A, COL4A1, FBN1, DPYSL3, SPARC, ANXA5, COL5A2, COL4A6, RASL11B, IFIT2, SH3BP4, MED30, SULF2, SP1, SULF1, APAF1, IGFBP2, IGFBP5","1928","2103","17911","1.223638973","0.745185506","0.002917146","0.314441089","No"
"1373","GOTERM_BP_FAT","GO:1901701~cellular response to oxygen-containing compound","149","6.47826087","5.36E-04","RNASEL, HMGCR, EDN1, GRIK5, CBX3, AQP4, POSTN, TLR5, SZT2, ZFP580, KDM1A, EIF4EBP1, ATP2B4, DDX11, GATA4, H2AFZ, RARA, OGT, SPON2, CCNA2, MAP2K6, NET1, PTPRK, SOCS2, PTPRF, PDXP, PIM1, HNRNPU, PYCR1, GRB10, HIF1A, CX3CR1, COL1A2, MAPK7, RAB13, AKAP8, COL1A1, UNC13B, HMGB2, CAV1, BLM, TFAP4, GNAI1, SOX4, SESN2, SOX9, SRC, PXN, VDR, HNRNPD, AGRN, NR1H4, TRP53, KLF5, DNMT3A, KLF10, KLF11, ACACA, ITGA2, TEAD2, BRCA1, ABCG2, EPHA3, CTR9, SRSF3, ATP7A, SRSF5, HDAC2, SFRP1, RNF4, ETS1, UCP2, SMARCC1, DNMT1, ABL1, PARP1, PHPT1, HDAC6, E2F1, ENY2, LDLR, LEPR, BCAR1, EZH2, PAWR, AKT1, EDNRB, PCGF2, LTF, RANBP1, CSK, MYC, FANCB, MT3, EGR1, CDK1, CDC6, ARHGEF2, PRKCI, CDK6, CDK4, ECT2, SLIT2, CDK2, RAD51, SMO, INHBA, CAPN10, CCND3, NCOA5, GUCY1B3, NGFR, KDM6B, TNC, COL3A1, NUP93, MIF, VCAM1, ZFP36L1, ALDH1A2, IGF1R, EZR, PTK2B, PTN, COL6A1, SNRNP70, THBS1, CAMK2A, SHMT1, COL4A1, NUCKS1, PDK3, IGF1, IGF2, SNAI2, PCK2, ANXA5, COL5A2, COL4A6, CPT1A, SH3BP4, ZFP105, SP1, PLSCR3, RAB34, NEUROD1, CMA1, PTCH1, IGFBP5","1928","1063","17911","1.302164371","0.990851168","0.008452554","1.075459145","No"
"1374","GOTERM_BP_FAT","GO:0032870~cellular response to hormone stimulus","84","3.652173913","8.56E-04","RNASEL, THRA, LEPR, BCAR1, EDN1, CNOT3, CBX3, REST, AKT1, DDX17, EIF4EBP1, PRMT2, GATA6, GATA4, H2AFZ, RARA, ROBO2, OGT, CSK, NR2F2, CCNA2, MYC, MT3, CDC6, PTPRF, SOCS2, SKP2, PRKCI, UBE2I, ARID1A, MED14, CDK4, HMGA2, SLIT2, CDK2, HNRNPU, INHBA, GRB10, CAPN10, CCND3, JUN, NCOA5, PIAS2, NGFR, AKAP8, RAB13, CAV1, TFAP4, TNC, KIT, SRC, PXN, NR2C1, ZFP36L1, VDR, IGF1R, TCF21, TRIM68, CAMK2A, NR1H4, NUCKS1, ACACA, IGF1, IGF2, ANXA5, BRCA1, ABCG2, EPHA3, SRSF3, SRSF5, SOST, YWHAH, MED30, SFRP1, HDAC1, SP1, NEDD4, UCP2, SMARCC1, CACNA1H, IGFBP2, NR5A2, PARP1, BMP7","1928","549","17911","1.421411242","0.999441702","0.012744493","1.710649416","Yes"
"1375","GOTERM_BP_FAT","GO:1901699~cellular response to nitrogen compound","87","3.782608696","0.004526433","RNASEL, RBM3, BCAR1, EZH2, DICER1, EDN1, AKT1, KDM1A, EIF4EBP1, ATP2B4, DGCR8, DDX11, H2AFZ, OGT, CSK, CCNA2, MYC, FANCB, MT3, EGR1, CDC6, DDC, ARHGEF2, ZCCHC11, PTPRF, SOCS2, FMR1, PDXP, PRKCI, CDK4, SLIT2, CDK2, RAD51, GRB10, CAPN10, CCND3, NCOA5, COL1A2, GUCY1B3, COL1A1, NGFR, RAB13, CAV1, BLM, COL3A1, SESN2, SOX9, LIN28B, SRC, PXN, ZFP36L1, IGF1R, EZR, NPM1, HNRNPD, COL6A1, AGRN, THBS1, CAMK2A, NR1H4, KLF5, TRP53, DNMT3A, COL4A1, NUCKS1, KLF10, KLF11, IGF1, IGF2, SEPN1, ANXA5, COL5A2, COL4A6, BRCA1, SRSF3, ATP7A, SH3BP4, SRSF5, HDAC2, SFRP1, SP1, RNF4, UCP2, SMARCC1, DNMT1, PARP1, IGFBP5","1928","607","17911","1.33150673","1","0.052633877","8.73643562","No"
"1376","GOTERM_BP_FAT","GO:1901653~cellular response to peptide","44","1.913043478","0.005245533","RNASEL, CAV1, BCAR1, EDN1, PXN, SRC, ZFP36L1, AKT1, IGF1R, EIF4EBP1, DDX11, H2AFZ, OGT, CSK, CCNA2, CAMK2A, MYC, NR1H4, KLF5, CDC6, ARHGEF2, SOCS2, PTPRF, NUCKS1, KLF10, KLF11, PRKCI, IGF1, IGF2, CDK4, ANXA5, CDK2, SRSF3, SRSF5, GRB10, CAPN10, CCND3, SP1, UCP2, NCOA5, SMARCC1, NGFR, RAB13, PARP1","1928","269","17911","1.519543723","1","0.059043213","10.05575289","No"
"1377","GOTERM_BP_FAT","GO:0010033~response to organic substance","360","15.65217391","0.006544116","EDN1, AQP4, POSTN, REST, DDX17, ATP2B4, DDX11, PPP1R1B, CTGF, CLK2, GAB1, CREB3L2, H2AFZ, CREB3L1, RARA, OGT, CCNA2, MAP2K6, PITX2, PTPRK, PTPRF, SKP2, PIM1, MED14, CTDSPL2, RFC3, GRB10, KRT18, JUN, CX3CR1, ROR2, TGIF1, PIAS2, RAB13, TGFB1I1, MAPK7, ADAMTS3, DBN1, UNC13B, EIF2AK4, ADSS, RBP1, ERBB4, GNAI1, ERBB2, DUSP10, PXN, TCF21, PFN1, AGRN, TCF3, NR1H4, KLF5, DNMT3A, SCD2, MKI67, SMAD6, KLF10, CREBBP, KLF11, ASXL1, ACACA, GAS1, SEPN1, SMAD1, ABCG4, HNRNPA0, ABCG1, ABCG2, EPHA3, SRSF3, SRSF2, NOTCH2, SRSF5, UPF3B, DHFR, SFRP1, RNF4, SFRP2, ETS1, SRSF6, DCP1A, SRSF9, PCNA, H3F3A, RBMXL1, H3F3B, PARP1, BMP7, ENY2, LDLR, BCAR1, NPNT, EZH2, PMVK, GLI2, ACTR3, EDNRB, CHST11, TMEM102, ZFP354A, NR2F2, MYC, FANCB, DHCR24, CDC6, ARHGEF2, ZCCHC11, ADAM10, RBBP4, SDK1, MBD4, RFTN2, MMP15, MMP14, SLIT2, RBBP8, RAD51, INHBA, NCK2, CCND1, TNFRSF10B, CCND3, SQLE, GIPR, SORT1, FOXC1, STEAP2, SERP1, COL3A1, PML, FKBP1A, KIT, EDEM2, POLR2A, MIF, ZFP36L1, EZR, FAT4, PTK2B, BCL2, MEG3, COL6A2, FASN, COL6A1, SNRNP70, ACSL4, THBS1, ACSL3, THBS4, FLRT3, SHMT1, FLRT2, NUCKS1, PDK3, FADS1, NASP, FZD1, IGF1, IGF2, FZD5, SNAI2, PCK2, CPT1A, SOST, YWHAH, ZFP105, CSNK1E, PLSCR3, RAB34, USP46, NEUROD1, CMA1, PTCH1, NR5A2, TJP2, BMP10, RNASEL, THRA, HMGCR, RBM3, DTYMK, GRIK5, IQGAP3, CNOT3, CBX3, FGF12, TLR5, TGFB2, WNT2, KDM1A, PRKAR2B, EIF4EBP1, MYOCD, ROBO1, GATA6, GATA4, ROBO2, LOX, SPON2, SOCS2, FMR1, PDXP, ARID1A, HNRNPU, NCAM1, HHEX, HIF1A, TRIM33, COL1A2, COL1A1, AKAP8, EDA, HMGB1, HMGB2, CAV1, BLM, TFAP4, SNX6, BEX1, SOX4, GIPC1, SOX9, SESN2, MDK, LIN28B, SRC, NR2C1, VDR, PEG10, TRIM68, NPM1, HNRNPD, RPL3, SCARB1, SEC61A1, MEST, FN1, TRP53, EEF1A1, ITGA2, TEAD2, ITGA3, MALT1, TET2, RBMX, BRCA1, CTR9, SREBF2, ATP7A, CDKN1C, HDAC2, CDKN1B, HDAC1, NEDD4, UCP2, SMARCC1, ITGA8, DNMT1, CACNA1H, OVCA2, ABL1, PHPT1, HDAC6, E2F1, LEPR, DICER1, DUOX2, CLDN5, HLCS, AKT1, SPRY2, CASP6, CASP3, MCM7, PRMT2, GPC3, DGCR8, CXCR4, PAK4, LTF, RANBP1, ZYX, CSK, TUBA1B, KDM5B, MT3, EGR1, CDK1, DDC, SOX11, PRKCI, UBE2I, CDK6, MCM2, HMGA2, CDK4, KIDINS220, CDK2, IFNAR1, PRKD1, SMO, SDC1, CAPN10, BTG1, IGF2R, NCOA5, NCOA6, CFL1, KHSRP, NGFR, CASQ1, SHCBP1, OTUD5, RTN4RL1, NDN, CALD1, TNC, CD109, HCFC1, PLVAP, PRDM16, TRAIP, CD24A, TCF7L2, STUB1, CDH5, VCAM1, ALDH1A2, TYMS, IGF1R, CEP57, MSI1, PTN, ADAMTS12, FBN2, CAMK2A, TXNIP, COL4A1, UBE4B, FBN1, DPYSL3, DPYSL2, SPARC, ANXA5, COL5A2, COL4A6, ANXA2, RASL11B, IFIT2, SH3BP4, MED30, SP1, SULF2, SULF1, APAF1, TBL1X, IGFBP2, F2R, IGFBP5","1928","2972","17911","1.125295287","1","0.071077999","12.39244219","Yes"
"1378","GOTERM_BP_FAT","GO:0071417~cellular response to organonitrogen compound","75","3.260869565","0.008776964","RNASEL, BCAR1, EZH2, EDN1, AKT1, KDM1A, EIF4EBP1, ATP2B4, DDX11, H2AFZ, OGT, CSK, CCNA2, MYC, FANCB, EGR1, CDC6, DDC, ARHGEF2, SOCS2, PTPRF, PDXP, PRKCI, CDK4, SLIT2, CDK2, RAD51, GRB10, CAPN10, CCND3, NCOA5, COL1A2, COL1A1, NGFR, RAB13, CAV1, BLM, COL3A1, SESN2, SOX9, SRC, PXN, ZFP36L1, IGF1R, EZR, HNRNPD, COL6A1, CAMK2A, NR1H4, TRP53, KLF5, DNMT3A, COL4A1, NUCKS1, KLF10, KLF11, IGF1, IGF2, SEPN1, ANXA5, COL5A2, COL4A6, BRCA1, SRSF3, ATP7A, SH3BP4, SRSF5, HDAC2, SFRP1, SP1, UCP2, SMARCC1, DNMT1, PARP1, IGFBP5","1928","524","17911","1.329666664","1","0.089761442","16.27596483","No"
"1379","GOTERM_BP_FAT","GO:1901700~response to oxygen-containing compound","208","9.043478261","0.013955953","EDN1, AQP4, POSTN, SZT2, ATP2B4, DDX11, CLK2, CTGF, H2AFZ, RARA, OGT, CCNA2, MAP2K6, PTPRK, PTPRF, LIG1, PIM1, GRB10, JUN, CX3CR1, MAPK7, RAB13, UNC13B, GNAI1, DUSP10, PXN, AGRN, TCF3, NR1H4, COL18A1, KLF5, DNMT3A, SCD2, KLF10, ASXL1, KLF11, ACACA, HNRNPA0, EPHA3, ABCG2, SRSF3, SRSF2, SRSF5, DHFR, SFRP1, RNF4, SRSF6, ETS1, BMP7, PARP1, ENY2, LDLR, BCAR1, EZH2, PMVK, EDNRB, ZFP354A, NR2F2, MYC, FANCB, CDC6, ARHGEF2, RBBP4, SDK1, MBD4, MMP15, SLIT2, RAD51, RBBP8, INHBA, CCND1, TNFRSF10B, CCND3, GIPR, SORT1, GUCY1B3, COL3A1, EDEM2, MIF, ZFP36L1, EZR, PTK2B, BCL2, COL6A2, COL6A1, SNRNP70, THBS1, SHMT1, NUCKS1, NASP, FADS1, PDK3, IGF1, IGF2, PCK2, SNAI2, CPT1A, ZFP105, RAB34, PLSCR3, NEUROD1, USP46, CMA1, PTCH1, RNASEL, HMGCR, GRIK5, CBX3, TLR5, ZFP580, TGFB2, KDM1A, EIF4EBP1, GATA4, SPON2, NET1, SOCS2, STK24, PDXP, HNRNPU, NCAM1, HHEX, PYCR1, HIF1A, COL1A2, AKAP8, COL1A1, CAV1, HMGB2, TFAP4, BLM, SOX4, SESN2, SOX9, SRC, VDR, HNRNPD, SCARB1, MEST, TRP53, ITGA2, TEAD2, BRCA1, CTR9, ATP7A, CDKN1B, HDAC2, UCP2, SMARCC1, OVCA2, DNMT1, ABL1, PHPT1, HDAC6, E2F1, LEPR, DUOX2, HLCS, PAWR, AKT1, CASP6, CASP3, PCGF2, LTF, RANBP1, CSK, MT3, EGR1, CDK1, PRKCI, CDK6, CDK4, ECT2, CDK2, IFNAR1, SMO, SDC1, CAPN10, BTG1, IGF2R, NCOA5, CFL1, NGFR, KDM6B, OTUD5, TNC, FOXM1, NUP93, TCF7L2, VCAM1, IGF1R, TYMS, ALDH1A2, ERCC6, PTN, CAMK2A, TXNIP, COL4A1, SPARC, DPYSL2, ANXA5, COL5A2, COL4A6, SH3BP4, SP1, IGFBP2, F2R, IGFBP5","1928","1670","17911","1.157070092","1","0.130529607","24.66348537","No"
"1380","GOTERM_BP_FAT","GO:0032869~cellular response to insulin stimulus","30","1.304347826","0.015096657","RNASEL, BCAR1, SRC, ZFP36L1, AKT1, IGF1R, EIF4EBP1, H2AFZ, OGT, MYC, NR1H4, SOCS2, PTPRF, NUCKS1, PRKCI, IGF2, CDK4, CDK2, SRSF3, GRB10, SRSF5, CAPN10, CCND3, SP1, UCP2, SMARCC1, NCOA5, RAB13, NGFR, PARP1","1928","178","17911","1.565719847","1","0.138734054","26.40037418","Yes"
"1381","GOTERM_BP_FAT","GO:0071375~cellular response to peptide hormone stimulus","39","1.695652174","0.015975774","RNASEL, CAV1, BCAR1, EDN1, PXN, SRC, ZFP36L1, AKT1, IGF1R, EIF4EBP1, H2AFZ, OGT, CSK, CCNA2, CAMK2A, MYC, NR1H4, CDC6, SOCS2, PTPRF, NUCKS1, PRKCI, IGF1, IGF2, CDK4, ANXA5, CDK2, SRSF3, SRSF5, GRB10, CAPN10, CCND3, SP1, UCP2, NCOA5, SMARCC1, NGFR, RAB13, PARP1","1928","248","17911","1.460917632","1","0.145050102","27.712919","No"
"1382","GOTERM_BP_FAT","GO:1901652~response to peptide","58","2.52173913","0.035911772","RNASEL, BCAR1, EDN1, AKT1, EIF4EBP1, DDX11, CTGF, H2AFZ, OGT, CSK, MYC, CCNA2, EGR1, CDC6, ARHGEF2, RBBP4, SOCS2, PTPRF, PRKCI, CDK4, CDK2, HHEX, GRB10, CAPN10, CCND3, BTG1, NCOA5, SORT1, COL1A1, RAB13, NGFR, CAV1, SESN2, SRC, PXN, ZFP36L1, IGF1R, CAMK2A, NR1H4, KLF5, NUCKS1, FADS1, KLF10, KLF11, IGF1, IGF2, SPARC, ANXA5, SRSF3, SRSF5, CDKN1B, SP1, SRSF6, UCP2, SMARCC1, BMP7, PARP1, IGFBP5","1928","418","17911","1.289034426","1","0.264162415","52.14365793","No"
"1383","GOTERM_BP_FAT","GO:0043434~response to peptide hormone","53","2.304347826","0.038092554","RNASEL, BCAR1, EDN1, AKT1, EIF4EBP1, CTGF, H2AFZ, OGT, CSK, MYC, CCNA2, EGR1, CDC6, RBBP4, SOCS2, PTPRF, PRKCI, CDK4, CDK2, HHEX, GRB10, CAPN10, CCND3, BTG1, NCOA5, SORT1, RAB13, NGFR, COL1A1, CAV1, SESN2, PXN, SRC, ZFP36L1, IGF1R, CAMK2A, NR1H4, NUCKS1, FADS1, IGF1, IGF2, SPARC, ANXA5, SRSF3, SRSF5, CDKN1B, SP1, SRSF6, UCP2, SMARCC1, BMP7, PARP1, IGFBP5","1928","378","17911","1.302557411","1","0.275769963","54.27841669","No"
"1384","GOTERM_BP_FAT","GO:0032868~response to insulin","35","1.52173913","0.040627536","RNASEL, BCAR1, SESN2, SRC, ZFP36L1, AKT1, IGF1R, EIF4EBP1, H2AFZ, OGT, MYC, NR1H4, EGR1, SOCS2, PTPRF, NUCKS1, FADS1, PRKCI, IGF2, CDK4, CDK2, SRSF3, SRSF5, GRB10, CAPN10, CCND3, SP1, UCP2, SRSF6, NCOA5, SMARCC1, SORT1, RAB13, NGFR, PARP1","1928","233","17911","1.395484213","1","0.288718123","56.64615394","No"
"1385","GOTERM_BP_FAT","GO:0010243~response to organonitrogen compound","111","4.826086957","0.049314499","RNASEL, EDN1, KDM1A, PRKAR2B, EIF4EBP1, ATP2B4, DDX11, PPP1R1B, CTGF, H2AFZ, OGT, CCNA2, PTPRF, SOCS2, PDXP, NCAM1, HHEX, GRB10, JUN, COL1A2, RAB13, COL1A1, ADSS, CAV1, BLM, SESN2, SOX9, PXN, SRC, HNRNPD, NR1H4, KLF5, TRP53, DNMT3A, KLF10, KLF11, ITGA2, SEPN1, BRCA1, ABCG2, SRSF3, ATP7A, SRSF5, CDKN1B, DHFR, HDAC2, SFRP1, HDAC1, UCP2, SRSF6, SRSF9, SMARCC1, DNMT1, BMP7, PARP1, ABL1, BCAR1, EZH2, DUOX2, HLCS, AKT1, ZFP354A, CSK, MYC, FANCB, EGR1, CDC6, CDK1, DDC, ARHGEF2, RBBP4, PRKCI, SDK1, CDK4, SLIT2, CDK2, RAD51, CCND1, SDC1, CAPN10, CCND3, BTG1, NCOA5, CFL1, SORT1, NGFR, COL3A1, FKBP1A, VCAM1, ZFP36L1, TYMS, IGF1R, EZR, PTK2B, BCL2, PTN, COL6A1, CAMK2A, COL4A1, NUCKS1, FADS1, IGF1, IGF2, SPARC, DPYSL2, ANXA5, COL5A2, COL4A6, SH3BP4, SP1, IGFBP5","1928","878","17911","1.174468213","1","0.329197995","63.90690622","No"
"1386","GOTERM_BP_FAT","GO:1901698~response to nitrogen compound","124","5.391304348","0.065126751","RNASEL, RBM3, EDN1, KDM1A, PRKAR2B, EIF4EBP1, ATP2B4, DDX11, PPP1R1B, CTGF, H2AFZ, OGT, CCNA2, SOCS2, PTPRF, FMR1, PDXP, NCAM1, HHEX, GRB10, JUN, COL1A2, RAB13, COL1A1, ADSS, CAV1, BLM, SESN2, SOX9, LIN28B, PXN, SRC, NPM1, HNRNPD, AGRN, NR1H4, TRP53, KLF5, DNMT3A, KLF10, KLF11, ITGA2, SEPN1, BRCA1, ABCG2, SRSF3, ATP7A, SRSF5, CDKN1B, DHFR, HDAC2, SFRP1, HDAC1, RNF4, UCP2, SRSF6, SRSF9, SMARCC1, DNMT1, ABL1, BMP7, PARP1, BCAR1, EZH2, DICER1, DUOX2, HLCS, AKT1, DGCR8, ZFP354A, CSK, MYC, FANCB, MT3, EGR1, DDC, CDC6, CDK1, ARHGEF2, RBBP4, ZCCHC11, PRKCI, SDK1, RFTN2, CDK4, SLIT2, CDK2, RAD51, CCND1, SDC1, CAPN10, CCND3, BTG1, NCOA5, CFL1, SORT1, GUCY1B3, NGFR, COL3A1, FKBP1A, VCAM1, ZFP36L1, TYMS, IGF1R, EZR, PTK2B, BCL2, PTN, COL6A1, THBS1, CAMK2A, COL4A1, NUCKS1, FADS1, IGF1, IGF2, DPYSL2, SPARC, ANXA5, COL5A2, COL4A6, SH3BP4, SP1, IGFBP5","1928","1004","17911","1.147362831","1","0.398487084","74.25798792","No"
"1387","GOTERM_BP_FAT","GO:0046626~regulation of insulin receptor signaling pathway","11","0.47826087","0.088918714","GRB10, SOCS2, CCND3, PTPRF, NUCKS1, NCOA5, IGF2, OGT, CDK4, SRC, NR1H4","1928","58","17911","1.761884747","1","0.487695085","84.68766498","No"
"1388","GOTERM_BP_FAT","GO:1900076~regulation of cellular response to insulin stimulus","13","0.565217391","0.112122546","RNASEL, PTPRF, SOCS2, NUCKS1, IGF2, CDK4, SRC, GRB10, CCND3, NCOA5, NGFR, OGT, NR1H4","1928","76","17911","1.589068301","1","0.558911435","90.89522451","No"
"1389","GOTERM_BP_FAT","GO:0046628~positive regulation of insulin receptor signaling pathway","4","0.173913043","0.15725508","NUCKS1, IGF2, SRC, NR1H4","1928","13","17911","2.858442387","1","0.671631489","96.81790174","No"
"1390","GOTERM_BP_FAT","GO:1900078~positive regulation of cellular response to insulin stimulus","5","0.217391304","0.304503402","RNASEL, NUCKS1, IGF2, SRC, NR1H4","1928","26","17911","1.786526492","1","0.879190719","99.93360899","No"
"1391","GOTERM_BP_FAT","GO:0008286~insulin receptor signaling pathway","13","0.565217391","0.309759808","PTPRF, SOCS2, NUCKS1, BCAR1, IGF2, SRC, AKT1, SRSF3, EIF4EBP1, GRB10, NCOA5, SMARCC1, NR1H4","1928","94","17911","1.284778626","1","0.883745214","99.94302073","Yes"
"1395","GOTERM_BP_FAT","GO:0033002~muscle cell proliferation","41","1.782608696","3.02E-05","BMP10, CAV1, ERBB4, HMGCR, TBX20, EDN1, ARID2, MEGF10, TGFB2, NOV, WNT2, AKT1, IGF1R, WISP1, GATA6, HEY2, GATA4, CNN1, THBS1, ORC1, MYC, EGR1, TRP53, CDK1, TBX2, DDX39B, SKP2, ITGA2, IGF1, SMAD1, SEPN1, NPR3, NCAM1, HIF1A, HDAC2, CDKN1B, ID2, JUN, SULF1, FOXC1, IGFBP5","1928","192","17911","1.983788792","0.23192687","6.80E-04","0.060763577","No"
"1396","GOTERM_BP_FAT","GO:0048659~smooth muscle cell proliferation","24","1.043478261","0.022078542","TRP53, EGR1, CAV1, HMGCR, EDN1, DDX39B, SKP2, IGF1, ITGA2, NPR3, AKT1, NOV, IGF1R, HIF1A, CDKN1B, WISP1, ID2, JUN, SULF1, CNN1, THBS1, MYC, ORC1, IGFBP5","1928","138","17911","1.615641349","1","0.184953497","36.22994359","No"
"1397","GOTERM_BP_FAT","GO:0048660~regulation of smooth muscle cell proliferation","24","1.043478261","0.032065526","TRP53, EGR1, CAV1, HMGCR, EDN1, DDX39B, SKP2, IGF1, ITGA2, NPR3, TCF7L2, AKT1, IGF1R, HIF1A, CDKN1B, WISP1, ID2, JUN, SULF1, CNN1, THBS1, MYC, ORC1, IGFBP5","1928","143","17911","1.559150393","1","0.243023385","48.14580177","No"
"1398","GOTERM_BP_FAT","GO:0048661~positive regulation of smooth muscle cell proliferation","17","0.739130435","0.0357036","EGR1, HMGCR, DDX39B, EDN1, SKP2, ITGA2, IGF1, AKT1, IGF1R, HIF1A, WISP1, ID2, JUN, SULF1, THBS1, MYC, ORC1","1928","92","17911","1.716618934","1","0.263044411","51.93499891","No"
"1402","GOTERM_BP_FAT","GO:0051017~actin filament bundle assembly","31","1.347826087","1.28E-04","MTSS1, SHROOM2, CALD1, WASF2, ELN, TTC8, PAWR, SYNPO2L, SRC, CDC42, PFN1, EZR, PTK2B, CTGF, ZYX, TMSB15B2, TMSB15L, ACTN4, LIMK1, FSCN1, ARHGAP28, PDXP, ALMS1, ACTN1, EVL, DPYSL3, KANK4, PPP1R9A, PPM1E, DBN1, PHLDB2","1928","138","17911","2.086870076","0.674263106","0.002467579","0.258040044","No"
"1403","GOTERM_BP_FAT","GO:0061572~actin filament bundle organization","31","1.347826087","1.92E-04","MTSS1, SHROOM2, CALD1, WASF2, ELN, TTC8, PAWR, SYNPO2L, SRC, CDC42, PFN1, EZR, PTK2B, CTGF, ZYX, TMSB15B2, TMSB15L, ACTN4, LIMK1, FSCN1, ARHGAP28, PDXP, ALMS1, ACTN1, EVL, DPYSL3, KANK4, PPP1R9A, PPM1E, DBN1, PHLDB2","1928","141","17911","2.042468585","0.81347281","0.003463365","0.386048536","No"
